,Test File ID,Top K with encryption,Top K without encryption,Disease name,Rank with encryption,NDCG with encryption,Rank without encryption,NDCG without encryption
40,SC_37728439_2_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                            Primary hepatic neuroendocrine carcinoma   0.63
                       Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.63
                                                                         Primary biliary cholangitis   0.59
                                                               Inflammatory pseudotumor of the liver   0.59
                                                                           Adult-onset Still disease   0.59
                                                                                     Dermatomyositis   0.58
                                                                            Adrenocortical carcinoma   0.58
                                                                                  Carcinoid syndrome   0.58
                                                                  Generalized eruptive histiocytosis   0.58
                                                                      Primary sclerosing cholangitis   0.58
                                                                                      Klatskin tumor   0.58
                                                                                       Neuroblastoma   0.57
                                                             Autoimmune lymphoproliferative syndrome   0.57
                                                         Post-transplant lymphoproliferative disease   0.57
                               Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome   0.56
                                                                     Neuroendocrine tumor of stomach   0.56
                                    Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome   0.56
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.56
                                                                                              VIPoma   0.56
                                                              Autoimmune hemolytic anemia, warm type   0.56","                                                                                             Disease  Score
                                                            Primary hepatic neuroendocrine carcinoma   0.63
                       Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.63
                                                                         Primary biliary cholangitis   0.59
                                                               Inflammatory pseudotumor of the liver   0.59
                                                                           Adult-onset Still disease   0.59
                                                                                     Dermatomyositis   0.58
                                                                            Adrenocortical carcinoma   0.58
                                                                                  Carcinoid syndrome   0.58
                                                                  Generalized eruptive histiocytosis   0.58
                                                                      Primary sclerosing cholangitis   0.58
                                                                                      Klatskin tumor   0.58
                                                                                       Neuroblastoma   0.57
                                                             Autoimmune lymphoproliferative syndrome   0.57
                                                         Post-transplant lymphoproliferative disease   0.57
                               Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome   0.56
                                                                     Neuroendocrine tumor of stomach   0.56
                                    Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome   0.56
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.56
                                                                                              VIPoma   0.56
                                                              Autoimmune hemolytic anemia, warm type   0.56",SC,10,0.289064826,10,0.289064826
41,SC_40184140_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.69
                                                                         Primary biliary cholangitis   0.65
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.62
                                                           Benign recurrent intrahepatic cholestasis   0.62
                                                                              Hepatoportal sclerosis   0.61
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.61
                                                                   Isolated polycystic liver disease   0.59
                                                                                      Caroli disease   0.59
                                                                            Isolated biliary atresia   0.58
                                                                                     Caroli syndrome   0.58
                                                                      Hepatic veno-occlusive disease   0.58
                                                                     Cholestasis-lymphedema syndrome   0.58
                                                                 Primary intestinal lymphangiectasia   0.58
                                                       Progressive familial intrahepatic cholestasis   0.58
                                                                                Budd-Chiari syndrome   0.57
                                                            Primary hepatic neuroendocrine carcinoma   0.57
                                                      Combined immunodeficiency-enteropathy spectrum   0.57
                                                                           Adult-onset Still disease   0.57
                                                                Autoimmune polyendocrinopathy type 3   0.57
                                                             Autoimmune lymphoproliferative syndrome   0.57","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.69
                                                                         Primary biliary cholangitis   0.65
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.62
                                                           Benign recurrent intrahepatic cholestasis   0.62
                                                                              Hepatoportal sclerosis   0.61
                                            Hepatic veno-occlusive disease-immunodeficiency syndrome   0.61
                                                                   Isolated polycystic liver disease   0.59
                                                                                      Caroli disease   0.59
                                                                            Isolated biliary atresia   0.58
                                                                                     Caroli syndrome   0.58
                                                                      Hepatic veno-occlusive disease   0.58
                                                                     Cholestasis-lymphedema syndrome   0.58
                                                                 Primary intestinal lymphangiectasia   0.58
                                                       Progressive familial intrahepatic cholestasis   0.58
                                                                                Budd-Chiari syndrome   0.57
                                                            Primary hepatic neuroendocrine carcinoma   0.57
                                                      Combined immunodeficiency-enteropathy spectrum   0.57
                                                                           Adult-onset Still disease   0.57
                                                                Autoimmune polyendocrinopathy type 3   0.57
                                                             Autoimmune lymphoproliferative syndrome   0.57",SC,1,1,1,1
42,TN_22246457_gemini2p5flash_SO.txt,"                                              Disease  Score
                 Extracranial carotid artery aneurysm   0.62
                                 Trigeminal neuralgia   0.59
             Familial cerebral cavernous malformation   0.56
                             Internal carotid absence   0.55
                         Primary basilar invagination   0.51
                                    Benign schwannoma   0.49
Heart defect-tongue hamartoma-polysyndactyly syndrome   0.48
                                      Medulloblastoma   0.47
                                Superficial siderosis   0.47
                                Paroxysmal hemicrania   0.46
               Isolated humero-radio-ulnar synostosis   0.45
                              Secondary syringomyelia   0.45
                                             Mycetoma   0.45
                    Non-functioning pituitary adenoma   0.45
          Acquired aneurysmal subarachnoid hemorrhage   0.45
                        Non-functioning paraganglioma   0.45
                Vein of Galen aneurysmal malformation   0.45
               Hereditary neurocutaneous malformation   0.44
       Primary angiitis of the central nervous system   0.44
                   Pudendal nerve entrapment syndrome   0.44","                                              Disease  Score
                 Extracranial carotid artery aneurysm   0.62
                                 Trigeminal neuralgia   0.59
             Familial cerebral cavernous malformation   0.56
                             Internal carotid absence   0.55
                         Primary basilar invagination   0.51
                                    Benign schwannoma   0.49
Heart defect-tongue hamartoma-polysyndactyly syndrome   0.48
                                      Medulloblastoma   0.47
                                Superficial siderosis   0.47
                                Paroxysmal hemicrania   0.46
                                             Mycetoma   0.45
                        Non-functioning paraganglioma   0.45
                    Non-functioning pituitary adenoma   0.45
               Isolated humero-radio-ulnar synostosis   0.45
                Vein of Galen aneurysmal malformation   0.45
                              Secondary syringomyelia   0.45
          Acquired aneurysmal subarachnoid hemorrhage   0.45
               Hereditary neurocutaneous malformation   0.44
       Primary angiitis of the central nervous system   0.44
                           Primary orthostatic tremor   0.44",TN,2,0.630929754,2,0.630929754
43,TN_26069378_gemini2p5flash_SO.txt,"                                                                           Disease  Score
                                                   Mixed connective tissue disease   0.61
                                                         Adult-onset Still disease   0.60
                                     Chronic thromboembolic pulmonary hypertension   0.58
                                                                   Dermatomyositis   0.58
                                                             Rosaï-Dorfman disease   0.58
                     Tumor necrosis factor receptor 1 associated periodic syndrome   0.57
                                              Immune-mediated necrotizing myopathy   0.57
                                                                Carcinoid syndrome   0.57
                                                                Systemic sclerosis   0.56
                                         Atrial septal defect, coronary sinus type   0.56
                                              Dopamine beta-hydroxylase deficiency   0.56
Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations   0.56
                                                          Relapsing polychondritis   0.56
                                                                   Hartnup disease   0.55
                             Drug reaction with eosinophilia and systemic symptoms   0.55
                                                           Antisynthetase syndrome   0.55
                           Acute inflammatory demyelinating polyradiculoneuropathy   0.55
                                                                   Relapsing fever   0.54
                                                  Drug-induced lupus erythematosus   0.54
                                                             Localized scleroderma   0.54","                                                                           Disease  Score
                                                   Mixed connective tissue disease   0.61
                                                         Adult-onset Still disease   0.60
                                     Chronic thromboembolic pulmonary hypertension   0.58
                                                                   Dermatomyositis   0.58
                                                             Rosaï-Dorfman disease   0.58
                     Tumor necrosis factor receptor 1 associated periodic syndrome   0.57
                                              Immune-mediated necrotizing myopathy   0.57
                                                                Carcinoid syndrome   0.57
                                                                Systemic sclerosis   0.56
                                         Atrial septal defect, coronary sinus type   0.56
                                              Dopamine beta-hydroxylase deficiency   0.56
Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations   0.56
                                                          Relapsing polychondritis   0.56
                                                                   Hartnup disease   0.55
                             Drug reaction with eosinophilia and systemic symptoms   0.55
                                                           Antisynthetase syndrome   0.55
                           Acute inflammatory demyelinating polyradiculoneuropathy   0.55
                                                                   Relapsing fever   0.54
                                                  Drug-induced lupus erythematosus   0.54
                                                             Localized scleroderma   0.54",TN,1718,0,1708,0
44,TN_30347302_gemini2p5flash_SO.txt,"                                                          Disease  Score
                                Persistent idiopathic facial pain   0.70
                      Facial onset sensory and motor neuronopathy   0.61
                                       Glossopharyngeal neuralgia   0.57
                                           Burning mouth syndrome   0.57
                                           Oromandibular dystonia   0.54
             Spastic paraplegia-facial-cutaneous lesions syndrome   0.54
Infantile-onset generalized dyskinesia with orofacial involvement   0.53
                            Focal facial dermal dysplasia type IV   0.53
                                         Dermatitis herpetiformis   0.53
                                Cutaneous small vessel vasculitis   0.51
                                   Complex regional pain syndrome   0.51
                                             Trigeminal neuralgia   0.51
                                          Cranio-osteoarthropathy   0.50
                 Enthesitis-related juvenile idiopathic arthritis   0.50
                                       Mucous membrane pemphigoid   0.50
                                     Primary condylar hyperplasia   0.50
                                    Melkersson-Rosenthal syndrome   0.49
                Gingival fibromatosis-facial dysmorphism syndrome   0.49
                                                   PFAPA syndrome   0.49
                                      Juvenile temporal arteritis   0.49","                                                          Disease  Score
                                Persistent idiopathic facial pain   0.70
                      Facial onset sensory and motor neuronopathy   0.61
                                       Glossopharyngeal neuralgia   0.57
                                           Burning mouth syndrome   0.57
                                           Oromandibular dystonia   0.54
             Spastic paraplegia-facial-cutaneous lesions syndrome   0.54
Infantile-onset generalized dyskinesia with orofacial involvement   0.53
                            Focal facial dermal dysplasia type IV   0.53
                                         Dermatitis herpetiformis   0.53
                                Cutaneous small vessel vasculitis   0.51
                                   Complex regional pain syndrome   0.51
                                             Trigeminal neuralgia   0.51
                                          Cranio-osteoarthropathy   0.50
                 Enthesitis-related juvenile idiopathic arthritis   0.50
                                       Mucous membrane pemphigoid   0.50
                                     Primary condylar hyperplasia   0.50
                                    Melkersson-Rosenthal syndrome   0.49
                Gingival fibromatosis-facial dysmorphism syndrome   0.49
                                                   PFAPA syndrome   0.49
                                      Juvenile temporal arteritis   0.49",TN,12,0.270238154,12,0.270238154
45,TN_33737280_gemini2p5flash_SO.txt,"                                             Disease  Score
                   Persistent idiopathic facial pain   0.63
                   Cutaneous small vessel vasculitis   0.57
                        Primary condylar hyperplasia   0.54
                          Glossopharyngeal neuralgia   0.53
              Hyperparathyroidism-jaw tumor syndrome   0.53
                              Burning mouth syndrome   0.51
                 Charcot-Marie-Tooth disease type 1F   0.51
                             Oral submucous fibrosis   0.51
         Facial onset sensory and motor neuronopathy   0.51
Progressive non-infectious anterior vertebral fusion   0.50
                            Regional odontodysplasia   0.50
   Familial scaphocephaly syndrome, McGillivray type   0.50
                 Charcot-Marie-Tooth disease type 1A   0.50
                 Charcot-Marie-Tooth disease type 1E   0.50
                 Charcot-Marie-Tooth disease type 4A   0.50
                 Charcot-Marie-Tooth disease type 4G   0.49
   Gingival fibromatosis-facial dysmorphism syndrome   0.49
                 Charcot-Marie-Tooth disease type 4C   0.49
                     Orofaciodigital syndrome type 5   0.49
                 Charcot-Marie-Tooth disease type 1B   0.49","                                             Disease  Score
                   Persistent idiopathic facial pain   0.63
                   Cutaneous small vessel vasculitis   0.57
                        Primary condylar hyperplasia   0.54
                          Glossopharyngeal neuralgia   0.53
              Hyperparathyroidism-jaw tumor syndrome   0.53
                              Burning mouth syndrome   0.51
                 Charcot-Marie-Tooth disease type 1F   0.51
                             Oral submucous fibrosis   0.51
         Facial onset sensory and motor neuronopathy   0.51
Progressive non-infectious anterior vertebral fusion   0.50
                            Regional odontodysplasia   0.50
   Familial scaphocephaly syndrome, McGillivray type   0.50
                 Charcot-Marie-Tooth disease type 1A   0.50
                 Charcot-Marie-Tooth disease type 1E   0.50
                 Charcot-Marie-Tooth disease type 4A   0.50
                 Charcot-Marie-Tooth disease type 4G   0.49
   Gingival fibromatosis-facial dysmorphism syndrome   0.49
                 Charcot-Marie-Tooth disease type 4C   0.49
                     Orofaciodigital syndrome type 5   0.49
                 Charcot-Marie-Tooth disease type 1B   0.49",TN,21,0,21,0
46,TN_37086065_gemini2p5flash_SO.txt,"                                                        Disease  Score
                              Persistent idiopathic facial pain   0.77
                                         Burning mouth syndrome   0.63
                    Facial onset sensory and motor neuronopathy   0.63
                                           Trigeminal neuralgia   0.58
                                     Glossopharyngeal neuralgia   0.58
                              Cutaneous small vessel vasculitis   0.58
           Spastic paraplegia-facial-cutaneous lesions syndrome   0.57
                                   Primary condylar hyperplasia   0.56
                                       Regional odontodysplasia   0.55
                                  Melkersson-Rosenthal syndrome   0.54
              Gingival fibromatosis-facial dysmorphism syndrome   0.54
                          Focal facial dermal dysplasia type IV   0.54
Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.54
        Acute inflammatory demyelinating polyradiculoneuropathy   0.54
             Hereditary sensory and autonomic neuropathy type 5   0.53
                                 Complex regional pain syndrome   0.53
                                       Dermatitis herpetiformis   0.53
                                          Burn-McKeown syndrome   0.53
                                   Primary basilar invagination   0.53
                                         Oromandibular dystonia   0.52","                                                        Disease  Score
                              Persistent idiopathic facial pain   0.77
                                         Burning mouth syndrome   0.63
                    Facial onset sensory and motor neuronopathy   0.63
                                     Glossopharyngeal neuralgia   0.58
                                           Trigeminal neuralgia   0.58
                              Cutaneous small vessel vasculitis   0.58
           Spastic paraplegia-facial-cutaneous lesions syndrome   0.57
                                   Primary condylar hyperplasia   0.56
                                       Regional odontodysplasia   0.55
                          Focal facial dermal dysplasia type IV   0.54
Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.54
        Acute inflammatory demyelinating polyradiculoneuropathy   0.54
                                  Melkersson-Rosenthal syndrome   0.54
              Gingival fibromatosis-facial dysmorphism syndrome   0.54
                                          Burn-McKeown syndrome   0.53
                                       Dermatitis herpetiformis   0.53
             Hereditary sensory and autonomic neuropathy type 5   0.53
                                 Complex regional pain syndrome   0.53
                                   Primary basilar invagination   0.53
                                         Oromandibular dystonia   0.52",TN,4,0.430676558,5,0.386852807
47,TN_37853617_gemini2p5flash_SO.txt,"                                                           Disease  Score
                                 Persistent idiopathic facial pain   0.64
                       Facial onset sensory and motor neuronopathy   0.63
                                                 Benign schwannoma   0.62
 Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome   0.58
                                              Trigeminal neuralgia   0.58
                              Hyperostosis corticalis generalisata   0.58
                                      Primary basilar invagination   0.57
                         Non-syndromic unicoronal craniosynostosis   0.57
                                            Oromandibular dystonia   0.57
              Progressive non-infectious anterior vertebral fusion   0.56
                                        Glossopharyngeal neuralgia   0.56
   Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.56
                          Tremor-nystagmus-duodenal ulcer syndrome   0.56
                                      Primary condylar hyperplasia   0.56
                                      Oculopharyngodistal myopathy   0.55
                                           Cranio-osteoarthropathy   0.55
                                           Secondary syringomyelia   0.55
                                                      Neurofibroma   0.54
Cranio-cervical dystonia with laryngeal and upper-limb involvement   0.54
                              Extracranial carotid artery aneurysm   0.53","                                                           Disease  Score
                                 Persistent idiopathic facial pain   0.64
                       Facial onset sensory and motor neuronopathy   0.63
                                                 Benign schwannoma   0.62
 Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome   0.58
                                              Trigeminal neuralgia   0.58
                              Hyperostosis corticalis generalisata   0.58
                                      Primary basilar invagination   0.57
                         Non-syndromic unicoronal craniosynostosis   0.57
                                            Oromandibular dystonia   0.57
              Progressive non-infectious anterior vertebral fusion   0.56
                                        Glossopharyngeal neuralgia   0.56
   Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.56
                          Tremor-nystagmus-duodenal ulcer syndrome   0.56
                                      Primary condylar hyperplasia   0.56
                                      Oculopharyngodistal myopathy   0.55
                                           Cranio-osteoarthropathy   0.55
                                           Secondary syringomyelia   0.55
                                                      Neurofibroma   0.54
Cranio-cervical dystonia with laryngeal and upper-limb involvement   0.54
                              Extracranial carotid artery aneurysm   0.53",TN,5,0.386852807,5,0.386852807
48,TN_38062385_gemini2p5flash_SO.txt,"                                                        Disease  Score
                                           Trigeminal neuralgia   0.60
                           Extracranial carotid artery aneurysm   0.58
                              Persistent idiopathic facial pain   0.51
                                   Primary basilar invagination   0.49
                                       Internal carotid absence   0.49
                 Primary angiitis of the central nervous system   0.45
                       Familial cerebral cavernous malformation   0.45
                                 Autosomal dominant prognathism   0.44
                                   Primary condylar hyperplasia   0.44
                                          Common arterial trunk   0.44
                            Familial cerebral saccular aneurysm   0.43
                                          Superficial siderosis   0.43
                                     Glossopharyngeal neuralgia   0.43
Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.43
          Heart defect-tongue hamartoma-polysyndactyly syndrome   0.43
                 LMNA-related cardiocutaneous progeria syndrome   0.42
                          Vein of Galen aneurysmal malformation   0.42
                                              Benign schwannoma   0.42
                              Cutaneous small vessel vasculitis   0.42
                                              Tricuspid atresia   0.42","                                                        Disease  Score
                                           Trigeminal neuralgia   0.60
                           Extracranial carotid artery aneurysm   0.58
                              Persistent idiopathic facial pain   0.51
                                   Primary basilar invagination   0.49
                                       Internal carotid absence   0.49
                 Primary angiitis of the central nervous system   0.45
                       Familial cerebral cavernous malformation   0.45
                                 Autosomal dominant prognathism   0.44
                                   Primary condylar hyperplasia   0.44
                                          Common arterial trunk   0.44
                            Familial cerebral saccular aneurysm   0.43
                                          Superficial siderosis   0.43
                                     Glossopharyngeal neuralgia   0.43
Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.43
          Heart defect-tongue hamartoma-polysyndactyly syndrome   0.43
                 LMNA-related cardiocutaneous progeria syndrome   0.42
                          Vein of Galen aneurysmal malformation   0.42
                                              Benign schwannoma   0.42
                              Cutaneous small vessel vasculitis   0.42
                                              Tricuspid atresia   0.42",TN,1,1,1,1
49,TN_38575452_gemini2p5flash_SO.txt,"                                                                           Disease  Score
                                                              Trigeminal neuralgia   0.60
                                                 Persistent idiopathic facial pain   0.60
                                                        Glossopharyngeal neuralgia   0.56
                                                Pudendal nerve entrapment syndrome   0.54
                                                           Secondary syringomyelia   0.54
                                                         Phacoanaphylactic uveitis   0.54
                 Ophthalmoplegia-intellectual disability-lingua scrotalis syndrome   0.54
                                    Primary angiitis of the central nervous system   0.54
                                                                 Benign schwannoma   0.54
                                                      Primary basilar invagination   0.53
                                       Facial onset sensory and motor neuronopathy   0.53
                                                                    Arachnoid cyst   0.53
                                                    Persistent placoid maculopathy   0.52
                   Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.52
                                              Extracranial carotid artery aneurysm   0.52
Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations   0.51
                                          Familial or sporadic hemiplegic migraine   0.51
                                                              Full schwannomatosis   0.51
                                      Anterior cutaneous nerve entrapment syndrome   0.51
                                                                   Nelson syndrome   0.51","                                                                           Disease  Score
                                                              Trigeminal neuralgia   0.60
                                                 Persistent idiopathic facial pain   0.60
                                                        Glossopharyngeal neuralgia   0.56
                                                Pudendal nerve entrapment syndrome   0.54
                                                           Secondary syringomyelia   0.54
                                                         Phacoanaphylactic uveitis   0.54
                 Ophthalmoplegia-intellectual disability-lingua scrotalis syndrome   0.54
                                    Primary angiitis of the central nervous system   0.54
                                                                 Benign schwannoma   0.54
                                                      Primary basilar invagination   0.53
                                       Facial onset sensory and motor neuronopathy   0.53
                                                                    Arachnoid cyst   0.53
                                                    Persistent placoid maculopathy   0.52
                   Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.52
                                              Extracranial carotid artery aneurysm   0.52
Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations   0.51
                                          Familial or sporadic hemiplegic migraine   0.51
                                                              Full schwannomatosis   0.51
                                      Anterior cutaneous nerve entrapment syndrome   0.51
                                                                   Nelson syndrome   0.51",TN,1,1,1,1
50,TN_39756949_gemini2p5flash_SO.txt,"                                                        Disease  Score
                                   Primary basilar invagination   0.61
                                              Benign schwannoma   0.59
           Progressive non-infectious anterior vertebral fusion   0.54
                              Persistent idiopathic facial pain   0.53
                                          Superficial siderosis   0.52
                                                   Neurofibroma   0.52
                                           Full schwannomatosis   0.51
         Conductive deafness-ptosis-skeletal anomalies syndrome   0.51
                                                       Mycetoma   0.51
                                                 Arachnoid cyst   0.50
                                     Glossopharyngeal neuralgia   0.50
                         Isolated humero-radio-ulnar synostosis   0.50
                                Isolated radio-ulnar synostosis   0.50
                                           Trigeminal neuralgia   0.50
                   Anterior cutaneous nerve entrapment syndrome   0.49
                                             Solitary bone cyst   0.49
         Cervical hypertrichosis-peripheral neuropathy syndrome   0.49
                            Craniosynostosis, Philadelphia type   0.49
Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.48
                           Extracranial carotid artery aneurysm   0.48","                                                        Disease  Score
                                   Primary basilar invagination   0.61
                                              Benign schwannoma   0.59
           Progressive non-infectious anterior vertebral fusion   0.54
                              Persistent idiopathic facial pain   0.53
                                          Superficial siderosis   0.52
                                                   Neurofibroma   0.52
                                           Full schwannomatosis   0.51
         Conductive deafness-ptosis-skeletal anomalies syndrome   0.51
                                                       Mycetoma   0.51
                                                 Arachnoid cyst   0.50
                                     Glossopharyngeal neuralgia   0.50
                         Isolated humero-radio-ulnar synostosis   0.50
                                Isolated radio-ulnar synostosis   0.50
                                           Trigeminal neuralgia   0.50
                   Anterior cutaneous nerve entrapment syndrome   0.49
                                             Solitary bone cyst   0.49
         Cervical hypertrichosis-peripheral neuropathy syndrome   0.49
                            Craniosynostosis, Philadelphia type   0.49
Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.48
                           Extracranial carotid artery aneurysm   0.48",TN,14,0.255958025,14,0.255958025
51,TN_39993829_gemini2p5flash_SO.txt,"                                                          Disease  Score
                                Persistent idiopathic facial pain   0.71
                                            Superficial siderosis   0.57
                      Facial onset sensory and motor neuronopathy   0.56
             Spastic paraplegia-facial-cutaneous lesions syndrome   0.56
               Hereditary sensory and autonomic neuropathy type 5   0.55
                                     Primary basilar invagination   0.55
                                     Oculopharyngodistal myopathy   0.54
                               Bickerstaff brainstem encephalitis   0.54
                                       Glossopharyngeal neuralgia   0.54
             Progressive non-infectious anterior vertebral fusion   0.53
                                               Carcinoid syndrome   0.53
          Acute inflammatory demyelinating polyradiculoneuropathy   0.53
                                   Complex regional pain syndrome   0.53
                                           Burning mouth syndrome   0.52
                                             Trigeminal neuralgia   0.52
                                            Localized scleroderma   0.52
Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome   0.52
  Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.52
                     Anterior cutaneous nerve entrapment syndrome   0.52
            Hereditary motor and sensory neuropathy, Okinawa type   0.52","                                                          Disease  Score
                                Persistent idiopathic facial pain   0.71
                                            Superficial siderosis   0.57
                      Facial onset sensory and motor neuronopathy   0.56
             Spastic paraplegia-facial-cutaneous lesions syndrome   0.56
               Hereditary sensory and autonomic neuropathy type 5   0.55
                                     Primary basilar invagination   0.55
                                     Oculopharyngodistal myopathy   0.54
                               Bickerstaff brainstem encephalitis   0.54
                                       Glossopharyngeal neuralgia   0.54
             Progressive non-infectious anterior vertebral fusion   0.53
                                               Carcinoid syndrome   0.53
          Acute inflammatory demyelinating polyradiculoneuropathy   0.53
                                   Complex regional pain syndrome   0.53
                                           Burning mouth syndrome   0.52
                                             Trigeminal neuralgia   0.52
                                            Localized scleroderma   0.52
Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome   0.52
  Macrostomia-preauricular tags-external ophthalmoplegia syndrome   0.52
                     Anterior cutaneous nerve entrapment syndrome   0.52
            Hereditary motor and sensory neuropathy, Okinawa type   0.52",TN,15,0.25,15,0.25
